id,model_id,part_name,part_type,render_order,position_x,position_y,position_z,dimension_width,dimension_height,dimension_depth,material_name,color_override,metalness,roughness,opacity,render_condition,created_at
8feb27d3-9ac5-42ca-8b91-d22be3ce691a,7ec9e418-9785-4b5a-a081-0a51e18b173c,Door 2,box,3,0,0,depth/2 + 0.01,width/3 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:38.215415+00
90f1fba1-202a-40c4-89a2-82c8ba0c82c1,7ec9e418-9785-4b5a-a081-0a51e18b173c,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
9257fb44-e8ad-410b-b95a-43e5d595475e,6a45d0f6-5116-409a-8ab9-aacebd466a31,Front handle,box,7,legLength / 2 - 0.05,plinthHeight / 2,cornerDepth - legLength / 2 + 0.03,0.02,0.15,0.02,handle,handleColor,0.80,0.20,1.00,,2025-10-08 11:23:36.663103+00
926a6e6a-e732-4ca9-8c65-0e72e41f3d4d,2b2a4523-6cda-4b4e-85f2-1173d0d2f7d2,Drawer 2,box,3,width/4,height * 0.3,depth/2 + 0.01,width/2 - 0.02,height * 0.2,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:17.357255+00
92e4b6c2-1226-4c26-9de9-70a0e27ca45e,ec259a23-2f20-43c4-b668-03ad5b1f9572,Leg 2,box,3,width/2 - 0.05,-height * 0.25,-depth/2 + 0.05,0.08,height * 0.5,0.08,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
92e6ae23-2ae8-4072-857c-303dd4359958,00eae6e3-db91-499a-be77-5e486cd3ceac,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:16:19.97502+00
933280c3-3b7d-4b29-8bae-51f3c524d37b,68a29542-98e7-4355-846f-4d57d0a3d341,Right Basin,box,3,width * 0.25,height * 0.25,0,width * 0.4,height * 0.15,depth * 0.7,handle,#D3D3D3,,,1.00,,2025-10-08 16:52:53.546878+00
9345ce35-fa2b-455a-8828-3a0a34f0d210,6a45d0f6-5116-409a-8ab9-aacebd466a31,Cabinet X-leg,box,2,0,plinthHeight / 2,cornerDepth / 2 - legLength / 2,legLength,cabinetHeight,cornerDepth,cabinet,cabinetMaterial,,,1.00,,2025-10-08 11:23:36.663103+00
93836ba4-f4d4-4767-b898-e5848c7a4a6e,011f5272-69b3-4e8a-8990-aea9ddc922c7,Drawer 2,box,4,0,0.10,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
93eb01db-8585-4c3e-8da1-72dfaf831ab6,b131724a-219a-4011-8a42-02ba2d18fbc2,Drawer 4,box,5,0,height/2 - 0.12,depth/2 + 0.01,width - 0.02,0.22,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
942c5c21-87c4-45d0-ae5c-74531c77f2b8,a6959e02-3fe1-4726-8539-f25526d5ac4b,Fridge Body,box,1,0,0,0,width,height,depth,cabinet_body,#e0e0e0,,,1.00,,2025-10-08 16:16:19.97502+00
946eb806-ee0c-4150-804f-f4c6c08f146a,de555033-f7e3-4be5-a10b-0b9033098fca,Plinth,box,1,0,-height / 2 + plinthHeight / 2,0,width,plinthHeight,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 17:10:22.990597+00
952511d5-5660-448f-a0b1-b45d6629348c,de555033-f7e3-4be5-a10b-0b9033098fca,Coffee Machine Front,box,5,0,-height * 0.05,depth/2 + 0.01,width - 0.02,height * 0.2,0.02,door,#2c2c2c,,,1.00,,2025-10-08 17:10:22.990597+00
9557cfb7-187d-4eec-aa0a-e08cd6e8eeed,bc8eb1f9-e05b-4098-aa78-78f4a23253ac,Tap,box,3,legLength * 0.4,height + 0.10,0,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
95e73866-25a6-4abb-835d-8f375b4fb4ca,18278cf6-34b4-4a8a-aced-b5d959fcdc71,Door Right,box,4,width/4,height * 0.08,depth/2 + 0.01,width/2 - 0.02,height * 0.75,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:53.546878+00
95f144d6-60e0-4c53-b014-2f1316d6349a,fe6cb130-b8d1-4f98-9a52-f17240b4aea3,Left Panel,box,1,-width/4,0,0,width/2 - 0.01,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
968b74c8-c749-4244-91ad-6c53700f7212,de555033-f7e3-4be5-a10b-0b9033098fca,Upper Cabinet,box,2,0,height * 0.25,0,width,height * 0.5,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 17:10:22.990597+00
96c76369-2df6-4076-bbb3-b6e40104a2f9,f8ac534e-6911-477b-bbf3-5c66afa03ed8,Handle,box,4,width / 2 - 0.15,plinthHeight / 2 + cabinetHeight / 2 - 0.1,depth / 2 + 0.03,0.12,0.02,0.03,handle,handleMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
97696e71-e96a-4810-8fba-4883e487f7aa,d0a1fdac-6331-4173-be46-bdbeb403f825,Basin,box,1,0,0,0,width - 0.10,height * 0.8,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
97d13b85-0976-4c6f-ab62-dd3cb2d6acdd,15e34016-91ff-4c63-9adb-de938fbf7361,Left Panel,box,1,-width/4,0,0,width/2 - 0.01,height,depth,door,doorColor,,,1.00,,2025-10-08 16:53:07.709429+00
98ff0729-7b34-44b5-acee-23cc24f19d0b,4ae82ee6-9f21-4b0d-a266-ffbf712213a7,Oven Housing,box,4,0,-height * 0.25,0,width,height * 0.3,depth,cabinet_body,#2c2c2c,,,1.00,,2025-10-08 17:10:22.990597+00
9919edf2-ea1f-4e68-ad96-4067fc54e872,ba0d987f-fddd-4e7f-906e-696e4608fb80,Plinth,box,1,0,-height / 2 + plinthHeight / 2,0,width,plinthHeight,depth - 0.05,plinth,plinthColor,,,1.00,!isWallCabinet,2025-10-08 15:51:04.652333+00
9967622b-45cb-4a43-b03c-60c5aafa6d9d,ffbcf071-8b29-48ac-b770-106d34f019bb,Door Right,box,3,width/4,0,depth/2 + 0.01,width/2 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:17.357255+00
99e0ffb9-e062-498a-ad07-a56cae42fb86,d91a5c3a-2af9-4c8f-8cb3-a62f84cef732,Back Wall,box,4,0,0,-depth / 2 + 0.02,width - 0.1,height - 0.2,0.01,shower_glass,#E6F7FF,,,0.30,,2025-10-08 20:21:21.129584+00
9a0b17df-b0f2-4ea1-9991-e3fd3f819a90,c509bed1-9882-44d5-8e44-be6c625cf0b6,Sofa Base,box,1,0,-height / 2 + 0.15,0,width,0.3,depth * 1.5,fabric,cabinetMaterial,,,1.00,,2025-10-08 20:13:16.422946+00
9a1eaafe-f9ac-4fa1-904d-e17059aabda0,8f84abca-d2c2-40ab-9cea-6452094a5fb5,Drawer 3,box,5,0,0.35,depth / 2 + 0.01,width - 0.02,0.20,0.02,door,doorColor,,,1.00,,2025-10-08 16:21:41.621901+00
9aaa9156-b5e2-46e6-8fe1-fd17f3e98ef1,66f29bed-c9fa-4683-803f-ccf746ae8173,Glass,box,2,0,0,depth/2 + 0.01,width - 0.10,height - 0.10,0.01,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
9ae13d27-6c59-4665-ab4a-0faafb0234d5,701c19a3-0083-41d2-aec8-96c540a1833d,plinth_z_leg,box,2,cornerDepth/2 - legLength/2 - 0.1,-height/2 + plinthHeight/2,0,cornerDepth - 0.2,plinthHeight,legLength,plinth,,,,1.00,!isWallCabinet,2025-10-08 10:51:01.108456+00
9ae4e681-d0a4-43d4-a24b-a165ef7eeb0f,18247c33-96d5-4d20-98f0-2aa1c16652b9,Left Drawer,box,2,-width/3,0,depth/2 + 0.01,width/3 - 0.02,height/2,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
9b9a982d-669b-47c0-ab1a-86888b200827,67ffa17c-64bd-4d74-b065-4365078dbb47,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#F5F5DC,,,1.00,,2025-10-08 16:51:11.543287+00
9bcdecb6-bd71-4c72-9fd4-26cef6073f1f,58008eb6-1f8e-4b96-a083-68a9221ed984,Left Basin,box,2,-width/4,height/2 + 0.05,0,width/2 - 0.10,0.10,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
9c4ca658-59cd-479b-8d2e-dcb5089861f2,aa1bf66a-1be0-47cd-b94d-7c7303f26f2b,Body,box,1,0,0,0,width,height,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
9c9d855e-b3a7-4cc7-814f-fddafda528f9,74a5dc8b-f168-4f9b-9af6-8a94af323573,Door,box,3,0,0.075,depth / 2 + 0.01,width - 0.02,height - 0.17,0.02,door,doorColor,,,1.00,,2025-10-08 16:16:19.97502+00
9d276d02-d789-4c20-8fd8-0c70f343aa36,a000225c-807b-41ef-942f-768c8bc3308a,Drawer 1,box,2,0,height * 0.3,depth/2 + 0.01,width - 0.02,height * 0.3,0.02,door,#A9A9A9,,,1.00,,2025-10-08 16:52:06.676597+00
9d8a9086-40a1-40d2-baae-24011ca147d0,2e1ccd04-2c84-42fa-a4a7-e8decbae2963,Basin,box,1,0,0,0,width - 0.10,height,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
9f7ccadb-0d37-4482-b05e-7dc87e1d99b2,48071a77-2b2c-4f6a-944f-728720ac1bc6,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:16:19.97502+00
9fcd4fa9-36c1-4b31-bcff-614e8ea6282d,6eb7a60e-26bc-404a-be49-dd71d9aadfdb,Upper Door,box,5,0,height * 0.25,depth/2 + 0.01,width - 0.02,height * 0.4,0.02,door,doorColor,,,1.00,,2025-10-08 17:10:22.990597+00
a033ee93-0ff5-45a9-a7a1-1d8f6ecd4a92,c04436d2-a13a-4c22-99ba-d1966909d67e,Basin,box,1,0,0,0,width - 0.10,height,depth - 0.10,handle,#B87333,,,1.00,,2025-10-08 17:10:09.489775+00
a0532b99-3c9b-496b-b851-0f3ec02d5c4a,8f2a88ca-8b2f-40ef-a4c1-db1908f36420,Left Glass,box,2,-width/4,0,depth/2 + 0.01,width/2 - 0.10,height - 0.10,0.01,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
a08612cc-d278-494b-8e2c-15c751294afc,03eb0f79-0551-419a-9f91-9d384636cabc,Pedestal,box,2,0,0,0,0.25,height * 0.5,0.25,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
a1f90999-d6d2-4867-8720-137b5ef706ff,b0d7edac-6808-4ff4-8d08-3c7db61bae29,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:17.357255+00
a223361d-3503-446c-90c8-b6a657814cb0,2572fce1-aec7-4381-a448-8bb739e45557,Cabinet,box,1,0,0,0,width,height,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
a24ee89b-ba8e-492e-8eaf-aff2916bed05,a000225c-807b-41ef-942f-768c8bc3308a,Body,box,1,0,0,0,width,height,depth,cabinet_body,#808080,,,1.00,,2025-10-08 16:52:06.676597+00
a27326b5-d650-4406-9027-b294fa3dd178,60f2345b-4c36-4f2f-95d0-493b16b7374a,Stand Neck,box,4,0,-height / 2,depth / 4,0.05,0.1,depth / 3,handle,#333333,,,1.00,,2025-10-08 20:13:16.422946+00
a33321c4-c77a-45d3-bc5f-7834f688eafa,18247c33-96d5-4d20-98f0-2aa1c16652b9,Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:50:15.91125+00
a34e80b9-1141-4647-b796-3881bbfc2a09,678d0eca-8539-42b0-82c9-a41ea45b92db,Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:52:17.357255+00
a4811ae3-4f20-4f7e-8d01-4846d343fd7b,8fef412a-8649-4895-8cd5-fd53d0677ac1,Door,box,3,0,plinthHeight / 2,depth / 2 + 0.01,width - 0.02,doorHeight,0.02,door,doorMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
a4c983df-1893-47fa-89fb-4f90ff273b4e,40a9b4a4-3446-45e2-a064-20563fd65872,Basin,box,1,-width/4,0,0,width * 0.4,height,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
a4d0192f-e80e-471c-9e72-a6b3b616e5c0,932bc10c-f028-4375-8593-8d2f9bb30fbb,Leg Front Left,box,2,-width / 2 + 0.05,-height / 2 + 0.35,-depth * 1.5 / 2 + 0.05,0.08,0.7,0.08,wood,cabinetMaterial,,,1.00,,2025-10-08 20:13:16.422946+00
a5b166fd-3c4a-4df6-a28d-f66da7163b31,cef957ae-dd2c-4af6-b5bf-1b912b9d168a,Door,box,3,0,plinthHeight / 2,depth / 2 + 0.01,width - 0.02,doorHeight,0.02,door,doorMaterial,,,1.00,,2025-10-08 15:51:04.652333+00
a5ff2240-2015-414e-be7b-ac5060e5bcd5,69ee4b5a-4b1b-4bd7-a2c1-e6485f8585e2,Door,box,2,0,0,depth / 2 + 0.01,width - 0.02,height - 0.02,0.02,door,#c0c0c0,,,1.00,,2025-10-08 16:16:19.97502+00
a6d89f0f-75a1-435c-821e-4b19697ae38b,32cb2cfc-c34e-4c65-be33-70e977ff9b0b,Body,box,1,0,0,0,width,height,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
a70bcee2-e4e1-456e-8495-bd3b889ed1c3,4ae82ee6-9f21-4b0d-a266-ffbf712213a7,Microwave Door,box,5,0,height * 0.05,depth/2 + 0.01,width - 0.02,height * 0.18,0.02,door,#000000,,,1.00,,2025-10-08 17:10:22.990597+00
a7944f6b-195d-4756-a2ad-f0ce6bebb8e8,85148b77-0e57-40c1-995f-1858ad0a9793,Seat,box,1,0,-height * 0.25,0.05,width,height * 0.25,depth * 0.7,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:50:52.815401+00
a7e7bee6-88d2-4815-985b-ab4ce91576ae,cbcb38fc-44e4-48f0-ac36-eccc7c176b26,Upper Cabinet Door,box,7,0,height * 0.3,depth/2 + 0.01,width - 0.02,height * 0.35,0.02,door,doorColor,,,1.00,,2025-10-08 17:10:22.990597+00
a908d6da-9ad5-4968-aa60-6f7d9439a1e1,db3232db-8bc4-4f1a-bee6-19b52573b0ca,Leg 4,box,5,width/2 - 0.05,-height * 0.25,depth/2 - 0.05,0.08,height * 0.5,0.08,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
a94cde0f-84fd-48e9-b8ea-a45c626a7703,68a29542-98e7-4355-846f-4d57d0a3d341,Left Basin,box,2,-width * 0.25,height * 0.25,0,width * 0.4,height * 0.15,depth * 0.7,handle,#D3D3D3,,,1.00,,2025-10-08 16:52:53.546878+00
a9ac528a-124f-4b35-a41a-428329276335,05ed4077-1175-4680-b6b4-5899e967f400,Base,box,1,0,-height * 0.1,0,width,height * 0.8,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:50:52.815401+00
ab551359-e2d8-4387-92df-95481d0a4393,6942fc4e-5bf6-480e-81ea-16c79a782954,Seat,box,4,0,-height / 2 + 0.65,depth * 0.15,width * 0.5,0.02,depth * 0.5,handle,#FFFFFF,,,1.00,,2025-10-08 20:21:21.129584+00
ab63ebba-6e6c-44e4-a2bf-4482a8e208be,18278cf6-34b4-4a8a-aced-b5d959fcdc71,Door Left,box,3,-width/4,height * 0.08,depth/2 + 0.01,width/2 - 0.02,height * 0.75,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:53.546878+00
ad776e9b-3b18-43f4-bba3-e0b3714d03e1,011f5272-69b3-4e8a-8990-aea9ddc922c7,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:21:41.621901+00
adb5c832-02e4-44b6-87a2-e1f6b6e1499c,6d832a0d-b907-43fd-b2e7-ac5f567f9f66,Drawer 2,box,3,0,-height/2 + 0.37,depth/2 + 0.01,width - 0.02,0.22,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
adf3e7ec-8c5c-4c70-879e-28d5f45e15a6,964e5f6b-ad77-4fa1-97ae-e8b749432420,Seat,box,1,0,-height * 0.2,0.05,width,height * 0.3,depth * 0.7,cabinet_body,#3A6EA5,,,1.00,,2025-10-08 16:51:41.19204+00
ae43a77a-6a77-4a8f-a05e-f4893f201ac4,d2f09b50-7f56-4894-95a6-f09918efbaa8,Basin,box,1,0,0,0,width - 0.10,height,depth - 0.10,handle,#c0c0c0,,,1.00,,2025-10-08 17:10:09.489775+00
ae45c8f8-90fe-461f-82fb-0e8f088de66c,ab48a209-ebc8-4e5e-9436-f2d3925ef60f,Sink Basin,box,1,0,-0.05,0,width - 0.10,height,depth - 0.10,handle,#c0c0c0,,,1.00,,2025-10-08 16:17:02.441798+00
af190669-de0b-4923-9a25-522144167b73,bcf1a350-6a68-42a9-a552-297f16e2e697,Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:53.546878+00
af7b6d3d-43cd-4034-b5f2-8a8c7b8b27c2,f7ed74c1-79a7-45d4-acc5-d8560647b38f,Basin,box,1,0,0,0,width - 0.10,height * 0.8,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 17:10:09.489775+00
b059c8e9-0bcd-4521-b7f8-65d9376f9af4,43b45e50-439e-4647-b320-7b0d2d51d311,Seat,box,1,0,0,0,width,0.1,depth,fabric,cabinetMaterial,,,1.00,,2025-10-08 20:13:16.422946+00
b0a6a58d-55df-4f2c-9db6-26b895b94555,ec259a23-2f20-43c4-b668-03ad5b1f9572,Top,box,1,0,height/2 - 0.02,0,width,0.04,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:38.215415+00
b0bb6842-27bd-4653-959e-5ea6872843f6,74a5dc8b-f168-4f9b-9af6-8a94af323573,Handle,box,4,width / 2 - 0.09,height / 2 - 0.15,depth / 2 + 0.03,0.14,0.03,0.04,handle,handleColor,,,1.00,,2025-10-08 16:16:19.97502+00
b1799fdf-6c61-4dc7-bed9-e138d7e1daf4,22848d1e-3468-46fe-95e4-fe129380a07d,Drawer 1,box,2,0,height * 0.25,depth/2 + 0.01,width - 0.02,height * 0.25,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:06.676597+00
b1e98a6c-5286-4fbc-8df4-85532ca71083,28b5b220-dc59-4aa6-83e6-736b14a39923,Left Leg,box,2,-width/2 + 0.05,-height * 0.25,-depth/2 + 0.05,0.10,height * 0.5,0.10,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:52:06.676597+00
b2be9442-9953-4349-a6f2-8d8b5fe5ff96,84b234b5-f96f-4080-9b71-b9e66cf41dfb,Cabinet Body,box,1,0,0,0,width,height,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:07:57.673274+00
b2d5f873-c483-421e-a9e6-501b5e6394b8,e89494e7-18ed-4c7d-ae60-3ab9ef557530,Body,box,1,0,0,0,width,height,depth,cabinet_body,#FFFFFF,,,1.00,,2025-10-08 16:52:53.546878+00
b3155f98-1e6f-426d-9b22-f96531782a6b,e7c2ceda-dd2b-44ee-b187-4e14baf4ff31,Door Leg 1,box,5,legLength/2,plinthHeight / 2,depth/2 + 0.01,legLength - 0.02,height - plinthHeight - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 17:08:02.404343+00
b39c0dbb-40fb-41d6-9d74-ef457dbba136,00532189-1f15-4a64-a709-6e4c8a1f5a94,Left Bowl,box,1,-width / 4,-0.05,0,width / 2 - 0.10,height,depth - 0.10,handle,#c0c0c0,,,1.00,,2025-10-08 16:17:02.441798+00
b3a0b288-3baa-4965-9b15-7237cb608260,6a45d0f6-5116-409a-8ab9-aacebd466a31,Front door,box,5,0,plinthHeight / 2,cornerDepth - legLength / 2 + 0.01,legLength - 0.05,doorHeight,0.02,door,doorColor,,,1.00,,2025-10-08 11:23:36.663103+00
b4f3f5d0-733f-423d-b961-a4db3090b70c,60f97677-778e-4301-9a3f-70f5189b28d4,Basin,box,2,0,height/2 + 0.05,0,width - 0.10,0.10,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
b4fce74b-3ed0-40f6-bd17-a3ce3871b414,34555b19-d1de-4afc-8cc0-b4763a45adad,Base,box,1,0,-height/2,0,width,height * 0.3,depth,cabinet_body,#8B4513,,,1.00,,2025-10-08 16:50:52.815401+00
b5110096-42a5-441c-aa57-3d5d0bf97b99,6942fc4e-5bf6-480e-81ea-16c79a782954,Bowl,cylinder,2,0,-height / 2 + 0.4,depth * 0.15,width * 0.45,0.5,width * 0.42,ceramic,#FFFFFF,,,1.00,,2025-10-08 20:21:21.129584+00
b5c32758-6faf-41d9-8d33-775294a66e1a,6eb7a60e-26bc-404a-be49-dd71d9aadfdb,Plinth,box,1,0,-height / 2 + plinthHeight / 2,0,width,plinthHeight,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 17:10:22.990597+00
b616cb23-6ad7-42fe-8c5d-b9ce01373275,6d832a0d-b907-43fd-b2e7-ac5f567f9f66,Drawer 3,box,4,0,height/2 - 0.37,depth/2 + 0.01,width - 0.02,0.22,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
b6b33b4e-cdb5-4b4f-92d4-45e0a863bd0b,4e51050f-bcc9-40d9-9d76-8bd927f038d9,Center Frame,box,1,0,0,depth * 0.15,width * 0.5,height,0.12,door,#FFFFFF,,,1.00,,2025-10-08 16:53:07.709429+00
b75305f4-c8c8-40be-94bd-421a84eb3016,74a5dc8b-f168-4f9b-9af6-8a94af323573,Cabinet Body,box,2,0,0.075,0,width,height - 0.15,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:16:19.97502+00
b85e214f-140b-4df6-9b47-054128fdac97,138cf90c-ba72-450e-a50e-f39da21ca44d,Button 1,box,9,-width * 0.1,height * 0.22,depth / 2 + 0.015,0.06,0.02,0.005,handle,#444444,,,1.00,,2025-10-08 20:13:51.848363+00
b8db1559-afd3-4d6b-b8c4-4ad1de149507,b131724a-219a-4011-8a42-02ba2d18fbc2,Drawer 2,box,3,0,-height/2 + 0.37,depth/2 + 0.01,width - 0.02,0.22,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
b97f85dc-cd69-4ddd-b6e1-358121ec1bb7,2b2a4523-6cda-4b4e-85f2-1173d0d2f7d2,Drawer 1,box,2,-width/4,height * 0.3,depth/2 + 0.01,width/2 - 0.02,height * 0.2,0.02,door,doorColor,,,1.00,,2025-10-08 16:52:17.357255+00
b9ccdc5a-cbb1-4ffb-862f-5a5c6dbbe949,8f84abca-d2c2-40ab-9cea-6452094a5fb5,Cabinet Body,box,2,0,0.075,0,width,height - 0.15,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 16:21:41.621901+00
ba16f45b-8f2c-4dcb-9b6a-d2f8629ee3dd,3bbaffbe-61c9-4100-ab07-141857341a66,Basin,box,2,0,height/2 + 0.05,0,width - 0.10,0.10,depth - 0.10,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
ba27bc58-f9d1-43b2-a157-d92d1488214e,6a45d0f6-5116-409a-8ab9-aacebd466a31,Cabinet Z-leg,box,4,cornerDepth / 2 - legLength / 2,plinthHeight / 2,0,cornerDepth,cabinetHeight,legLength,cabinet,cabinetMaterial,,,1.00,,2025-10-08 11:23:36.663103+00
ba933dd1-67e8-4bea-be5c-00367aa12a9e,88cbdc7f-4633-487c-b134-8993de9beb37,Basin,box,1,-width/4,0,0,width * 0.4,height,depth - 0.10,handle,#c0c0c0,,,1.00,,2025-10-08 17:10:09.489775+00
bae408cb-e5dc-425c-a10b-f4902de2b49d,701c19a3-0083-41d2-aec8-96c540a1833d,cabinet_z_leg,box,4,cornerDepth/2 - legLength/2,plinthHeight/2,0,cornerDepth,cabinetHeight,legLength,cabinet_body,,,,1.00,,2025-10-08 10:51:01.108456+00
baf3ad83-8531-4928-906d-e95e1b31879c,18278cf6-34b4-4a8a-aced-b5d959fcdc71,Plinth,box,1,0,-height / 2 + 0.075,0,width,0.15,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 16:52:53.546878+00
bb1c22c9-79dc-4197-b03d-6b23299f8f43,e923b001-1a72-4ed9-8cd9-d22b501c0182,Right Glass,box,3,width/4,0,0,width/2 - 0.10,height - 0.10,depth * 0.5,handle,#E6E6FA,,,1.00,,2025-10-08 16:53:07.709429+00
bb5635d2-c430-4b26-97ce-d6afcc9dd3c8,d2f09b50-7f56-4894-95a6-f09918efbaa8,Tap,box,2,0,height + 0.10,0,0.03,0.15,0.03,handle,#808080,,,1.00,,2025-10-08 17:10:09.489775+00
bb80efd0-c550-4c03-bc11-17e590cacedb,4ae82ee6-9f21-4b0d-a266-ffbf712213a7,Oven Door,box,6,0,-height * 0.25,depth/2 + 0.01,width - 0.02,height * 0.25,0.02,door,#000000,,,1.00,,2025-10-08 17:10:22.990597+00
bbd68e34-eb13-4268-882a-49aec2821921,185af074-b459-46f7-bc85-39f4d9a5ec5d,Tray,box,1,0,-height/2 + 0.05,0,width,0.10,depth,handle,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
bc50964c-cb3d-4390-a7ae-7c0539f63ffa,ca8750ee-44bd-463f-b2e1-cd1ae406fdab,Glass Door,box,3,0,height * 0.2,depth * 0.4 + 0.01,width - 0.02,height * 0.5,0.01,handle,#E6E6FA,,,1.00,,2025-10-08 16:52:38.215415+00
bc9ccb09-8cdd-4a81-858e-cc17c46b9be7,7ead7f0c-afe5-4851-aec1-dc1b7911fab1,Lid,box,2,0,height/2 + 0.02,0,width - 0.05,0.04,depth - 0.05,door,#E0E0E0,,,1.00,,2025-10-08 16:52:53.546878+00
bcc47034-9aa8-4938-b0fc-456e93cdbf36,233fc002-1ea4-4d6b-bc98-08491905c3bd,Door 3,box,4,width / 8,0,depth / 2 + 0.01,width / 4 - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:50:15.91125+00
bccf90d4-b984-49bb-90b9-dbb2eaf6cd0e,4ae82ee6-9f21-4b0d-a266-ffbf712213a7,Upper Cabinet,box,2,0,height * 0.3,0,width,height * 0.4,depth,cabinet_body,cabinetColor,,,1.00,,2025-10-08 17:10:22.990597+00
bd51e8f4-c7ff-4ef5-b23f-77c60ba19f88,275d47ea-6d8f-42d0-9270-c895bac3edc7,Door,box,2,0,0,depth/2 + 0.01,width - 0.02,height - 0.02,0.02,door,#FFFFFF,,,1.00,,2025-10-08 16:51:11.543287+00
be545ddb-c368-4db4-a2c0-8e5157aba788,99f5c123-079d-4b16-ab5c-3f2a5545263e,Plinth,box,1,0,-height / 2 + plinthHeight / 2,0,width,plinthHeight,depth - 0.05,plinth,plinthColor,,,1.00,,2025-10-08 17:10:22.990597+00
bf8314dc-32c5-42bb-8ef3-d999ffaa36c3,d2960747-e61c-4df5-b56d-4a06f513d9c1,Door,box,2,0,0,depth / 2 + 0.01,width - 0.02,height - 0.02,0.02,door,doorColor,,,1.00,,2025-10-08 16:07:57.673274+00
bff272ea-ee9a-4e0e-a773-67ef45a7186b,7ead7f0c-afe5-4851-aec1-dc1b7911fab1,Body,box,1,0,0,0,width,height,depth,cabinet_body,#FFFFFF,,,1.00,,2025-10-08 16:52:53.546878+00
