id,component_id,plan_view_type,plan_view_data,plan_view_svg,elevation_type,elevation_data,elevation_svg_front,elevation_svg_back,side_elevation_type,side_elevation_data,elevation_svg_left,elevation_svg_right,fill_color,stroke_color,stroke_width,created_at,updated_at,created_by
ba3585cc-87e7-45ed-9359-8b247e6ab18e,wall-cabinet-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
bb699a74-a4f4-4412-8273-c8279bded767,door-single-90,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
bc246e5a-0248-435b-b9a6-c02869e636dc,base-cabinet-40,rectangle,{},,standard-cabinet,"{""door_count"": 1, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 1, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
be660614-fdb7-40f7-986a-689fbf568138,toilet-standard,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
c19b3378-7542-4f60-b949-52bd7655276c,utility-tall-60,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
c2874b54-87ae-4163-adc8-05da6a74d78b,window-single-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
c4b9677f-5729-4a94-bba7-b28b75b4c71b,vanity-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
c78ac445-e5de-4eb0-920c-8e92ac44287c,dining-table-120,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
c7ea9f75-c14a-48b4-915b-30e227a4f28b,utility-wall-60,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
c9e9d521-363d-45e8-9f26-5204ce1b5ac7,dishwasher,rectangle,{},,appliance,"{""has_handle"": true, ""has_display"": false, ""panel_style"": ""integrated""}",,,appliance,"{""has_handle"": true, ""has_display"": false, ""panel_style"": ""integrated""}",,,#808080,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
c9f69f1b-13b8-4432-a7d2-c817be97e409,corner-cabinet,corner-square,{},,standard-cabinet,"{""door_count"": 1, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 1, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
c9fc1bee-c847-4ead-878a-9eced03cd0c9,drinks-cabinet-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
ca7b9a3a-0f69-40dd-b4ab-bde8927c048d,dining-table-180,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
cb49a0f6-f4a1-4c22-9432-237d4317c74d,cornice-60,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
ccba2b33-af1a-40e0-af5b-aace6678d80e,desk-120,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
cd0c5128-96ec-4b7a-b48d-c73a0b821d5d,utility-sink-double-100,sink-double,"{""has_drain"": true, ""bowl_style"": ""stainless"", ""has_faucet_hole"": true, ""bowl_inset_ratio"": 0.1, ""bowl_width_ratio"": 0.4, ""center_divider_width"": 5}",,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,#C0C0C0,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
cd399872-c436-4fe7-a380-e6a655f0d145,cornice-120,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
cdd10299-abde-4218-8200-6df3d429578b,filing-cabinet-3drawer,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
ce4ccfa0-9116-4199-816a-eecec1d6b54c,window-double-150,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
cf6a6891-6b13-47cf-b85c-151042d6abd4,bedroom-bench-120,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
d2d0993c-f743-4668-a13a-ff75beac54e4,desk-160,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
d5497121-1676-4787-8417-ab5e228d28f7,window-bay-240,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
d712a88b-82d3-45c0-858c-d33dfdbf76b7,end-panel-base,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
d9824325-2e86-4dd6-b11a-2e36298317d4,door-single-70,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
d9a4a816-ffd2-42cf-aa34-eb8d47d4caf2,door-double-140,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
da8ff586-e2e9-40d4-ac03-c28ab5b96c2b,vanity-100,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
db55bc8b-4e81-489a-8e24-35e1a5559787,base-cabinet-100,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
dc9aec51-d572-4151-b41e-c678df9d4320,kitchen-sink-island-100,sink-single,"{""has_drain"": true, ""bowl_style"": ""stainless"", ""has_faucet_hole"": true, ""bowl_depth_ratio"": 0.8, ""bowl_inset_ratio"": 0.15, ""has_draining_board"": false, ""faucet_hole_position"": 0.2}",,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,#C0C0C0,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
dd63b7f3-fd65-4a4d-b33a-352fa00ec389,counter-top-100,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
dd91b44f-dde5-4af3-b2f8-9359ea675898,butler-sink-deep-60,sink-single,"{""has_drain"": true, ""bowl_style"": ""ceramic"", ""has_faucet_hole"": true, ""bowl_depth_ratio"": 0.8, ""bowl_inset_ratio"": 0.15, ""has_draining_board"": false, ""faucet_hole_position"": 0.2}",,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,#FFFFFF,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
de008295-efba-49f4-be7f-ee5ea8346224,base-cabinet-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
e0798084-2261-4f17-89e9-2eb6f83023ef,ottoman-storage-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.334286+00,2025-10-09 20:58:26.334286+00,
e116356c-62f7-4899-b3ec-5780d2df6933,utility-worktop-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
e4db70ca-3ed7-4c82-a80c-ecb3e400e379,sideboard-180,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.334286+00,2025-10-09 20:58:26.334286+00,
e6d28e5f-9af4-4669-953d-4a7b4243b87a,butler-sink-corner-90,corner-square,{},,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,sink,"{""panel_style"": ""under-mount"", ""panel_height"": 10, ""has_front_panel"": false}",,,#FFFFFF,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
e7126f60-0075-4b53-a083-8776b7c867d3,utility-base-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
e89c250d-2d66-4439-bb49-594a6ffc6482,dining-table-round-120,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
e90339b6-9c5f-495c-88de-009171253211,vanity-floating-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.428127+00,2025-10-09 20:58:26.428127+00,
e96e3a6c-9d30-4e13-87f4-9e06d2439543,pan-drawers-80,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": true, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 10}",,,#8b4513,#000000,1,2025-10-09 20:58:26.334286+00,2025-10-09 20:58:26.334286+00,
ea85f673-e838-4b31-8400-1407ff8b7d1f,single-bed-90,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.334286+00,2025-10-09 20:58:26.334286+00,
eae3be17-1e88-4b08-8ff2-9b74a9f5971e,pelmet-60,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.334286+00,2025-10-09 20:58:26.334286+00,
ebcfdc9d-cc95-4901-9c7c-b1a832a5f155,dining-chair-upholstered,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
ec41492e-16db-484d-8082-a585c3785234,dining-table-extendable-160,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
ec7b5e20-3562-497e-a107-40e15586d9c9,dining-bench-140,rectangle,{},,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,standard-cabinet,"{""door_count"": 2, ""door_style"": ""flat"", ""drawer_count"": 0, ""handle_style"": ""bar"", ""has_toe_kick"": false, ""drawer_heights"": [], ""handle_position"": ""center"", ""toe_kick_height"": 0}",,,#8b4513,#000000,1,2025-10-09 20:58:26.075367+00,2025-10-09 20:58:26.075367+00,
ee97c1c5-df58-494d-9576-d644ffac5be3,fridge-90,rectangle,{},,appliance,"{""has_handle"": true, ""has_display"": true, ""panel_style"": ""integrated""}",,,appliance,"{""has_handle"": true, ""has_display"": true, ""panel_style"": ""integrated""}",,,#808080,#000000,1,2025-10-09 20:58:26.25098+00,2025-10-09 20:58:26.25098+00,
